created_at,id_str,retweet_count
"Wed Jan 11 04:40:44 +0000 2023","1613033143606415360",291
"Wed Jan 11 04:40:44 +0000 2023","1613033142536765440",884
"Wed Jan 11 04:40:44 +0000 2023","1613033141593116672",0
"Wed Jan 11 04:40:44 +0000 2023","1613033141249228800",3843
"Wed Jan 11 04:40:44 +0000 2023","1613033141043662849",0
"Wed Jan 11 04:40:44 +0000 2023","1613033140343439360",5534
"Wed Jan 11 04:40:43 +0000 2023","1613033138757713920",65
"Wed Jan 11 04:40:42 +0000 2023","1613033135658389504",0
"Wed Jan 11 04:40:42 +0000 2023","1613033135629041664",24
"Wed Jan 11 04:40:42 +0000 2023","1613033134332997633",2617
"Wed Jan 11 04:40:42 +0000 2023","1613033134156812290",0
"Wed Jan 11 04:40:42 +0000 2023","1613033134110707714",10
"Wed Jan 11 04:40:42 +0000 2023","1613033131959021569",495
"Wed Jan 11 04:40:41 +0000 2023","1613033130595868673",0
"Wed Jan 11 04:40:41 +0000 2023","1613033130054807552",2737
"Wed Jan 11 04:40:40 +0000 2023","1613033127550803968",4217
"Wed Jan 11 04:40:40 +0000 2023","1613033127152340992",999
"Wed Jan 11 04:40:40 +0000 2023","1613033126829363200",0
"Wed Jan 11 04:40:40 +0000 2023","1613033126472847361",272
"Wed Jan 11 04:40:40 +0000 2023","1613033126015668226",1354
"Wed Jan 11 04:40:40 +0000 2023","1613033125961166848",767
"Wed Jan 11 04:40:39 +0000 2023","1613033123259760642",32
"Wed Jan 11 04:40:39 +0000 2023","1613033123046125570",0
"Wed Jan 11 04:40:39 +0000 2023","1613033122311929856",6
"Wed Jan 11 04:40:39 +0000 2023","1613033122240794625",5243
"Wed Jan 11 04:40:39 +0000 2023","1613033121582092289",0
"Wed Jan 11 04:40:39 +0000 2023","1613033121003208705",0
"Wed Jan 11 04:40:38 +0000 2023","1613033119002820609",16
"Wed Jan 11 04:40:38 +0000 2023","1613033118922833922",8980
"Wed Jan 11 04:40:38 +0000 2023","1613033117907931137",884
"Wed Jan 11 04:40:38 +0000 2023","1613033117064826880",0
"Wed Jan 11 04:40:38 +0000 2023","1613033116968304640",28
"Wed Jan 11 04:40:38 +0000 2023","1613033116876275712",1
"Wed Jan 11 04:40:38 +0000 2023","1613033116561707008",750
"Wed Jan 11 04:40:38 +0000 2023","1613033115852902400",7617
"Wed Jan 11 04:40:38 +0000 2023","1613033115684855811",2524
"Wed Jan 11 04:40:38 +0000 2023","1613033115383123974",5534
"Wed Jan 11 04:40:37 +0000 2023","1613033113051103233",8980
"Wed Jan 11 04:40:37 +0000 2023","1613033112878948352",2
"Wed Jan 11 04:40:37 +0000 2023","1613033111138471936",0
"Wed Jan 11 04:40:37 +0000 2023","1613033110953672705",50
"Wed Jan 11 04:40:36 +0000 2023","1613033109125214210",2617
"Wed Jan 11 04:40:36 +0000 2023","1613033108571308035",115
"Wed Jan 11 04:40:36 +0000 2023","1613033108051267584",8980
"Wed Jan 11 04:40:35 +0000 2023","1613033105417461761",91
"Wed Jan 11 04:40:35 +0000 2023","1613033105106915332",0
"Wed Jan 11 04:40:34 +0000 2023","1613033102489567237",1089
"Wed Jan 11 04:40:34 +0000 2023","1613033102443429890",7
"Wed Jan 11 04:40:34 +0000 2023","1613033101269032960",2427
"Wed Jan 11 04:40:34 +0000 2023","1613033101189607424",8980
"Wed Jan 11 04:40:34 +0000 2023","1613033100623372290",1354
"Wed Jan 11 04:40:34 +0000 2023","1613033099985649666",0
"Wed Jan 11 04:40:34 +0000 2023","1613033098656063488",9
"Wed Jan 11 04:40:33 +0000 2023","1613033098090024961",884
"Wed Jan 11 04:40:33 +0000 2023","1613033097255321603",210
"Wed Jan 11 04:40:33 +0000 2023","1613033095053148162",2335
"Wed Jan 11 04:40:33 +0000 2023","1613033094843625474",25
"Wed Jan 11 04:40:32 +0000 2023","1613033093396561920",242
"Wed Jan 11 04:40:32 +0000 2023","1613033092683382786",28920
"Wed Jan 11 04:40:32 +0000 2023","1613033091240534021",0
"Wed Jan 11 04:40:32 +0000 2023","1613033090934534144",7617
"Wed Jan 11 04:40:32 +0000 2023","1613033090577735680",884
"Wed Jan 11 04:40:31 +0000 2023","1613033089852411906",26
"Wed Jan 11 04:40:31 +0000 2023","1613033086970650624",1512
"Wed Jan 11 04:40:30 +0000 2023","1613033085708247040",495
"Wed Jan 11 04:40:30 +0000 2023","1613033085439991808",1512
"Wed Jan 11 04:40:30 +0000 2023","1613033084076830721",335
"Wed Jan 11 04:40:30 +0000 2023","1613033083854360577",0
"Wed Jan 11 04:40:30 +0000 2023","1613033082793107457",239
"Wed Jan 11 04:40:30 +0000 2023","1613033082579288065",0
"Wed Jan 11 04:40:30 +0000 2023","1613033081849667584",287
"Wed Jan 11 04:40:29 +0000 2023","1613033080867938310",5859
"Wed Jan 11 04:40:29 +0000 2023","1613033079618301952",0
"Wed Jan 11 04:40:29 +0000 2023","1613033079584739328",257
"Wed Jan 11 04:40:29 +0000 2023","1613033078963990534",31
"Wed Jan 11 04:40:29 +0000 2023","1613033078640762880",0
"Wed Jan 11 04:40:28 +0000 2023","1613033076552093696",20
"Wed Jan 11 04:40:28 +0000 2023","1613033075365285893",2363
"Wed Jan 11 04:40:27 +0000 2023","1613033072416460801",2806
"Wed Jan 11 04:40:27 +0000 2023","1613033072319938561",3843
"Wed Jan 11 04:40:26 +0000 2023","1613033066867335169",1097
"Wed Jan 11 04:40:26 +0000 2023","1613033066091642881",581
"Wed Jan 11 04:40:26 +0000 2023","1613033065634271235",767
"Wed Jan 11 04:40:25 +0000 2023","1613033063902052352",5243
"Wed Jan 11 04:40:25 +0000 2023","1613033063469965318",7723
"Wed Jan 11 04:40:25 +0000 2023","1613033061083500545",1
"Wed Jan 11 04:40:25 +0000 2023","1613033060789886978",3118
"Wed Jan 11 04:40:24 +0000 2023","1613033059711844352",0
"Wed Jan 11 04:40:24 +0000 2023","1613033059099774977",0
"Wed Jan 11 04:40:24 +0000 2023","1613033058327998464",1
"Wed Jan 11 04:40:24 +0000 2023","1613033058092912641",1
"Wed Jan 11 04:40:23 +0000 2023","1613033055807062016",33
"Wed Jan 11 04:40:23 +0000 2023","1613033054972280834",97
"Wed Jan 11 04:40:23 +0000 2023","1613033053886255106",18
"Wed Jan 11 04:40:23 +0000 2023","1613033053504569344",0
"Wed Jan 11 04:40:22 +0000 2023","1613033052158164993",7723
"Wed Jan 11 04:40:22 +0000 2023","1613033051604279296",2318
"Wed Jan 11 04:40:22 +0000 2023","1613033051080257536",0
"Wed Jan 11 04:40:22 +0000 2023","1613033050899886083",17323
"Wed Jan 11 04:40:22 +0000 2023","1613033050438520836",390
"Wed Jan 11 04:40:22 +0000 2023","1613033050224328704",4
"Wed Jan 11 04:40:22 +0000 2023","1613033050199171072",14
"Wed Jan 11 04:40:22 +0000 2023","1613033050161516545",0
"Wed Jan 11 04:40:22 +0000 2023","1613033049318473728",4
"Wed Jan 11 04:40:22 +0000 2023","1613033049104744449",0
"Wed Jan 11 04:40:22 +0000 2023","1613033048915808258",0
"Wed Jan 11 04:40:22 +0000 2023","1613033048844685312",2488
"Wed Jan 11 04:40:22 +0000 2023","1613033048198496257",1354
"Wed Jan 11 04:40:22 +0000 2023","1613033048060334081",350
"Wed Jan 11 04:40:21 +0000 2023","1613033047862960128",20
"Wed Jan 11 04:40:21 +0000 2023","1613033046868987905",8980
"Wed Jan 11 04:40:21 +0000 2023","1613033046210662400",1
"Wed Jan 11 04:40:21 +0000 2023","1613033045157634049",889
"Wed Jan 11 04:40:21 +0000 2023","1613033043991867392",0
"Wed Jan 11 04:40:21 +0000 2023","1613033043907993600",134
"Wed Jan 11 04:40:20 +0000 2023","1613033042301579265",884
"Wed Jan 11 04:40:20 +0000 2023","1613033041836019712",2427
"Wed Jan 11 04:40:20 +0000 2023","1613033039843700736",350
"Wed Jan 11 04:40:19 +0000 2023","1613033038190968832",2318
"Wed Jan 11 04:40:19 +0000 2023","1613033036974641154",21
"Wed Jan 11 04:40:19 +0000 2023","1613033036584747008",13
"Wed Jan 11 04:40:19 +0000 2023","1613033035682775041",2981
"Wed Jan 11 04:40:19 +0000 2023","1613033035607179264",0
"Wed Jan 11 04:40:18 +0000 2023","1613033031933267969",0
"Wed Jan 11 04:40:17 +0000 2023","1613033030762876928",259
"Wed Jan 11 04:40:17 +0000 2023","1613033030452498432",21
"Wed Jan 11 04:40:17 +0000 2023","1613033030372950016",0
"Wed Jan 11 04:40:17 +0000 2023","1613033029898801152",222
"Wed Jan 11 04:40:17 +0000 2023","1613033029458448385",1
"Wed Jan 11 04:40:17 +0000 2023","1613033028611178496",2335
"Wed Jan 11 04:40:17 +0000 2023","1613033028074311682",88
"Wed Jan 11 04:40:16 +0000 2023","1613033024844595200",927
"Wed Jan 11 04:40:16 +0000 2023","1613033024525946880",2335
"Wed Jan 11 04:40:15 +0000 2023","1613033022734979073",28920
"Wed Jan 11 04:40:15 +0000 2023","1613033022630297600",0
"Wed Jan 11 04:40:15 +0000 2023","1613033021090975752",23
"Wed Jan 11 04:40:15 +0000 2023","1613033020788969476",472
"Wed Jan 11 04:40:15 +0000 2023","1613033019585236994",4233
"Wed Jan 11 04:40:15 +0000 2023","1613033019035774976",0
"Wed Jan 11 04:40:14 +0000 2023","1613033017806839808",32
"Wed Jan 11 04:40:14 +0000 2023","1613033016108146691",198
"Wed Jan 11 04:40:14 +0000 2023","1613033014719664131",4779
"Wed Jan 11 04:40:14 +0000 2023","1613033014484926467",2751
"Wed Jan 11 04:40:13 +0000 2023","1613033013163560960",7618
"Wed Jan 11 04:40:13 +0000 2023","1613033011527954432",0
"Wed Jan 11 04:40:13 +0000 2023","1613033010869436416",0
"Wed Jan 11 04:40:12 +0000 2023","1613033009254375425",2335
"Wed Jan 11 04:40:12 +0000 2023","1613033009061548032",347
"Wed Jan 11 04:40:12 +0000 2023","1613033008910716929",16
"Wed Jan 11 04:40:12 +0000 2023","1613033007937630209",362
"Wed Jan 11 04:40:12 +0000 2023","1613033007878930432",1097
"Wed Jan 11 04:40:11 +0000 2023","1613033004258975744",1329
"Wed Jan 11 04:40:11 +0000 2023","1613033003541749763",2
"Wed Jan 11 04:40:11 +0000 2023","1613033003038683136",118
"Wed Jan 11 04:40:11 +0000 2023","1613033002702864387",0
"Wed Jan 11 04:40:11 +0000 2023","1613033002233102338",9022
"Wed Jan 11 04:40:10 +0000 2023","1613033001566490625",240
"Wed Jan 11 04:40:10 +0000 2023","1613033000077520898",6072
"Wed Jan 11 04:40:10 +0000 2023","1613032999800696834",2618
"Wed Jan 11 04:40:10 +0000 2023","1613032999653892097",8
"Wed Jan 11 04:40:10 +0000 2023","1613032999091830784",200
"Wed Jan 11 04:40:10 +0000 2023","1613032999091687424",1948
"Wed Jan 11 04:40:09 +0000 2023","1613032996671746048",885
"Wed Jan 11 04:40:09 +0000 2023","1613032996554276867",1354
"Wed Jan 11 04:40:09 +0000 2023","1613032996432494592",0
"Wed Jan 11 04:40:09 +0000 2023","1613032996260438019",1
"Wed Jan 11 04:40:09 +0000 2023","1613032995958706176",0
"Wed Jan 11 04:40:09 +0000 2023","1613032995929346053",5
