created_at,id_str,retweet_count
"Wed Jan 11 04:36:12 +0000 2023","1613032000499097601",165
"Wed Jan 11 04:36:12 +0000 2023","1613032000440643584",609
"Wed Jan 11 04:36:12 +0000 2023","1613031999731646464",136
"Wed Jan 11 04:36:11 +0000 2023","1613031996283838464",2524
"Wed Jan 11 04:36:11 +0000 2023","1613031995612823554",30
"Wed Jan 11 04:36:10 +0000 2023","1613031994773872645",0
"Wed Jan 11 04:36:10 +0000 2023","1613031992408301568",892
"Wed Jan 11 04:36:10 +0000 2023","1613031991745585152",767
"Wed Jan 11 04:36:09 +0000 2023","1613031989270962177",28920
"Wed Jan 11 04:36:09 +0000 2023","1613031989174734848",0
"Wed Jan 11 04:36:09 +0000 2023","1613031988453347328",0
"Wed Jan 11 04:36:09 +0000 2023","1613031988230848512",70
"Wed Jan 11 04:36:09 +0000 2023","1613031986951503872",7624
"Wed Jan 11 04:36:08 +0000 2023","1613031986490388480",2363
"Wed Jan 11 04:36:08 +0000 2023","1613031983340306437",10
"Wed Jan 11 04:36:07 +0000 2023","1613031980018589699",35
"Wed Jan 11 04:36:07 +0000 2023","1613031978793680897",4345
"Wed Jan 11 04:36:07 +0000 2023","1613031978772692993",0
"Wed Jan 11 04:36:06 +0000 2023","1613031976105025537",1355
"Wed Jan 11 04:36:06 +0000 2023","1613031974675054592",0
"Wed Jan 11 04:36:05 +0000 2023","1613031974116925440",0
"Wed Jan 11 04:36:05 +0000 2023","1613031973257187328",0
"Wed Jan 11 04:36:05 +0000 2023","1613031973030887430",54
"Wed Jan 11 04:36:05 +0000 2023","1613031972749574144",391
"Wed Jan 11 04:36:05 +0000 2023","1613031971743227904",0
"Wed Jan 11 04:36:05 +0000 2023","1613031971680313344",0
"Wed Jan 11 04:36:04 +0000 2023","1613031969667051520",2619
"Wed Jan 11 04:36:04 +0000 2023","1613031968777863170",8981
"Wed Jan 11 04:36:04 +0000 2023","1613031968232603648",0
"Wed Jan 11 04:36:04 +0000 2023","1613031967351529472",2320
"Wed Jan 11 04:36:04 +0000 2023","1613031966051561473",8981
"Wed Jan 11 04:36:03 +0000 2023","1613031964071567362",17323
"Wed Jan 11 04:36:03 +0000 2023","1613031961848877056",1
"Wed Jan 11 04:36:03 +0000 2023","1613031961798545409",260
"Wed Jan 11 04:36:02 +0000 2023","1613031961173401600",6
"Wed Jan 11 04:36:02 +0000 2023","1613031960275980289",0
"Wed Jan 11 04:36:02 +0000 2023","1613031959508258816",2336
"Wed Jan 11 04:36:02 +0000 2023","1613031959491379200",1098
"Wed Jan 11 04:36:02 +0000 2023","1613031959005134849",0
"Wed Jan 11 04:36:02 +0000 2023","1613031958367592448",4
"Wed Jan 11 04:36:02 +0000 2023","1613031958250131457",0
"Wed Jan 11 04:36:02 +0000 2023","1613031958224990208",0
"Wed Jan 11 04:36:02 +0000 2023","1613031957893623810",51
"Wed Jan 11 04:36:00 +0000 2023","1613031953262845958",1097
"Wed Jan 11 04:36:00 +0000 2023","1613031953183436801",294
"Wed Jan 11 04:36:00 +0000 2023","1613031952998711298",64
"Wed Jan 11 04:36:00 +0000 2023","1613031950171635712",0
"Wed Jan 11 04:36:00 +0000 2023","1613031950167556096",153
"Wed Jan 11 04:36:00 +0000 2023","1613031949911851008",391
"Wed Jan 11 04:36:00 +0000 2023","1613031949563531267",0
"Wed Jan 11 04:36:00 +0000 2023","1613031949219647489",25
"Wed Jan 11 04:35:59 +0000 2023","1613031949014294528",2619
"Wed Jan 11 04:35:59 +0000 2023","1613031948766646273",886
"Wed Jan 11 04:35:59 +0000 2023","1613031948628422656",3
"Wed Jan 11 04:35:59 +0000 2023","1613031946933641218",2619
"Wed Jan 11 04:35:59 +0000 2023","1613031945184874496",0
"Wed Jan 11 04:35:58 +0000 2023","1613031942554894337",0
"Wed Jan 11 04:35:56 +0000 2023","1613031936447987712",1098
"Wed Jan 11 04:35:56 +0000 2023","1613031936351502336",0
"Wed Jan 11 04:35:56 +0000 2023","1613031935663833089",0
"Wed Jan 11 04:35:56 +0000 2023","1613031935227346945",0
"Wed Jan 11 04:35:56 +0000 2023","1613031934669512704",859
"Wed Jan 11 04:35:56 +0000 2023","1613031934547861505",351
"Wed Jan 11 04:35:56 +0000 2023","1613031933013037056",260
"Wed Jan 11 04:35:56 +0000 2023","1613031932849455104",13
"Wed Jan 11 04:35:56 +0000 2023","1613031932841046016",7624
